program_id,age,average_rating,backdrop_path,bookmark_cnt,broadcasting_day,broadcasting_episode,broadcasting_station,end_flag,first_air_date,poster_img,program_num,rating_cnt,summary,title
166,,10.0,https://image.tmdb.org/t/p/original/cqgQR4ZRWbjz3emoYRnNPR3VISU.jpg,,,,SBS,b'\x00',2017-12-30 15:00:00,https://image.tmdb.org/t/p/original/pkjlaNUX23h7yRj6JHkIg3ivjuP.jpg,76033,,"인생의 가장 빛나는 순간, 숱한 물음표에 빠진 청춘들! 갈팡질팡 방황하는 청춘에게 ‘인생 사부’가 생긴다면? 사부님의 독보적 업적 뒤에는 독보적 라이프스타일이 숨어있다! 인생의 물음표가 많은 청춘들이 사부님의 라이프스타일대로 살아보는 아주 특별한 동거(同居)동락 인생과외! ‘Only 마이웨이’로 사는 전설의 사부님과 함께 한 하루는 이들에게 어떤 깨달음을 안겨줄까?",집사부일체
167,,8.416,https://image.tmdb.org/t/p/original/5F6yMBLw54OL11UfQFwzo00vNUz.jpg,,,,tvN,b'\x00',2019-02-05 15:00:00,https://image.tmdb.org/t/p/original/bvfps82s1TqNI1XxLp9dhQY0BhT.jpg,85404,,"어느 날, 드라마처럼 로펌에 뚝 떨어진 대한민국 대표 배우 오윤서가 완벽주의 변호사 권정록을 만나 시작되는 우주여신 위장취업 로맨스. 스캔들로 잠정 은퇴를 선언한 우주여신 오진심(예명 오윤서). 복귀에 목말라 있던 진심은 스타작가 이세진의 드라마에 출연하기 위해 작가를 찾아간다. 작가는 고심 끝에 '조건'을 제시하는데. 올웨이즈 로펌의 에이스 변호사 권정록은 오윤서가 자신의 비서로 온다는 소식을 듣는다. 정록은 런웨이를 방불케하는 진심의 첫 출근룩에 어이가 없고, 진심도 '우주여신 오윤서'를 한낱 낙하산쯤으로 여기는 정록이 못마땅한데...",진심이 닿다
168,,8.237,https://image.tmdb.org/t/p/original/lyTvNYixDDHyB5ddfD8CJHW4dnQ.jpg,,,,Netflix,b'\x00',2020-04-28 15:00:00,https://image.tmdb.org/t/p/original/2LTSggPYwuLvekQgvQfJ310auvP.jpg,90814,,"학교 안에서는 모범생, 학교 밖에서는 영리한 범죄자. 그의 비밀스러운 이중생활은 완벽했다. 같은 반 친구가 그의 위험한 사업에 관심을 갖기 전까지는.",인간수업
169,,8.3,https://image.tmdb.org/t/p/original/6W1dWcoqpl2NrgqkAXWa0aTTBBK.jpg,,,,tvN,b'\x00',2019-05-05 15:00:00,https://image.tmdb.org/t/p/original/nwUNLG77EUjysAvtxpWd0l619ep.jpg,88328,,"서로 다른 사고로 이른 나이에 죽은 두 남녀. 그런데 두 사람이 완전히 달라진 외모로 살아난다. 그리고 그들 앞에 닥친 새로운 목표. 자신을 죽인 살인마를 찾아야 한다. 인성부터 재력까지 모든 게 완벽하지만, 딱 하나 외모가 모자란 차민은 자신의 외모를 비관하며 자살을 시도한다. 죽음의 문턱 앞에서 어비스를 마주한 차민은 완전히 다른 모습으로 태어나고... 한편 서울지검의 에이스이자 초미녀 검사로 명성이 자자한 고세연. 엄산동 연쇄살인 사건의 실마리를 찾는데...",어비스
170,,10.0,https://image.tmdb.org/t/p/original/8aJ8jT5yQpleDHJfjsAC1aYLL8n.jpg,,,,ENA,b'\x00',2022-08-23 15:00:00,https://image.tmdb.org/t/p/original/sIFD5fwV7LmKBNLOvtdwGyWhMt8.jpg,197072,,재벌 탐정 은선우와 초시력 장착 오지라퍼 돈세라가 만나 펼치는 짜릿한 로맨틱 탐정 수사를 담은 작품,굿잡
171,,8.39,https://image.tmdb.org/t/p/original/f55UDyADjnSmgdNZdBIjK8oyZn6.jpg,,,,tvN,b'\x00',2013-01-06 15:00:00,https://image.tmdb.org/t/p/original/iwJ0DMUplZh7xjcOj6ABAFgV3xg.jpg,46550,,"상처를 끌어안고 성 속에 스스로를 가둔 도시형 라푼젤 캐릭터인 고독미가 앞집 남자를 몰래 훔쳐보다, 연하 꽃미남 엔리께 금에게 발각되면서 펼쳐지는 로맨틱 드라마",이웃집 꽃미남
172,,7.967,https://image.tmdb.org/t/p/original/vu4yRXYkTrelRjaGAN7sk6qEy8Q.jpg,,,,OCN,b'\x00',2017-10-13 15:00:00,https://image.tmdb.org/t/p/original/wbvBbtjwEDVBTTLqs4Hw8I8uoDV.jpg,73944,,"죽음을 지키는 死자 송승헌, 죽음을 예측하는 女자 고아라를 만나다! 죽음의 운명을 지닌 자의 영혼을 수거하는 죽음의 死자 '블랙'과 죽음을 예측하는 능력으로 사람을 구하려는 오지라퍼 인간 女자 '하람'이 신의 뜻을 거스르고 인간의 삶과 죽음에 관여하며 벌어지는 생사 예측 미스터리!",블랙
173,,8.565,https://image.tmdb.org/t/p/original/bjEiEqKBwjlDto1fwKNLVE259un.jpg,,,,tvN,b'\x00',2022-04-21 15:00:00,https://image.tmdb.org/t/p/original/tF8Zu1yDZh9t1ndte2XUAU7qtmE.jpg,136732,,"하늘의 별과 같은 스타들의 뒤에서 그들을 빛나게 하기 위해 피, 땀, 눈물을 흘리는 사람들의 리얼한 현장 이야기를 그린 로맨틱 코미디",별똥별
174,,7.436,https://image.tmdb.org/t/p/original/kyERRbcqWwvrUYJrpNxbzyz5OYl.jpg,,,,tvN,b'\x00',2016-01-03 15:00:00,https://image.tmdb.org/t/p/original/xW545BucWoqOGlXC8oVO8fsSrje.jpg,64548,,"평범한 여대생 홍설과 엄친아 선배 유정이 만들어가는 캠퍼스 연애물의 동명웹툰을 원작으로 한 드라마. 달콤한 미소 뒤 위험한 본성을 숨긴 완벽 스펙남, 유정. 그리고 유일하게 그의 본모습을 꿰뚫어본 평범한 여대생 홍설. 달라도 서로 너무 다른 두 사람이 사랑에 빠진다면? 상처받지 않기 위해, 누구에게도 기대지 않은 채 모든 걸 스스로 해결하려고만 하던 설과 언제나 자신의 본심을 감춘 채 주변의 모두를 기만하던 유정. ​누군가와 함께 어울려 살아가는 법을 알지 못했던 이들이 사랑에 빠져 함께 변하고, 성장해가는 과정을 통해서 20대의 진솔한 사랑과 고민의 이야기를 나눠보고자 한다.",치즈인더트랩
175,,7.8,https://image.tmdb.org/t/p/original/v8wRXTxqxlmdhU1ON6aRqxOpOIL.jpg,,,,MBC,b'\x00',2020-01-21 15:00:00,https://image.tmdb.org/t/p/original/tPf7FGhGwiVGODOPlC1ZU4YSiNH.jpg,95485,,"죽음 직전의 순간을 보는 예언가와 강력반 형사가 의문의 연쇄 살인 사건에 휘말리게 되면서 숨겨진 비밀을 파헤쳐가는 이야기를 그린 드라마. 20년 전, 7명의 여학생을 생매장해 죽음에 이르게 한 0시의 살인마가 돌아왔다? 사람의 눈을 보면 그 사람의 죽음 직전의 순간을 보는 태평(옥택연)은 처음으로 죽음이 보이지 않는 강력계 형사 준영은 처음으로 죽음이 보이지 않는 강력계 형사 준영(이연희)을 만나게 되고. 우연히 마주친 여학생이 오늘 자정, 0시에 죽음에 이른다는 사실을 알게 되는데...",더 게임: 0시를 향하여
176,,7.9,https://image.tmdb.org/t/p/original/qMYTF2XVzLgYxaxxETddjTsO8vV.jpg,,,,KBS2,b'\x00',2020-03-24 15:00:00,https://image.tmdb.org/t/p/original/w1OMN8aFc0dNJxAgYzPBxcK5Xqs.jpg,97957,,"인간 남자로 변신하는 고양이 홍조와 강아지 같은 인간 여자 솔아의 미묘한 설렘을 다루는 판타지 로맨틱 코미디 드라마. 재선의 헤어진 여자친구의 고양이를 맡게 된 솔아. 한편, 고양이 홍조는 사람이 되고 싶다고 생각한 순간 정말로 사람이 되어버리는데... 도대체 왜, 어떻게 해야 사람이 되는지 이유를 알 수 없다. 그러나, 솔아의 곁에서 계속 사람이 되고, 바로 이 사람이 나를 사람으로 만든다.",어서와
177,,7.4,https://image.tmdb.org/t/p/original/s0ZXX7Zr2oX4VDUMHRHXjkXeDeN.jpg,,,,SBS,b'\x00',2019-07-18 15:00:00,https://image.tmdb.org/t/p/original/8EiDeh8jCijalygUQNPIh5XcHcN.jpg,90706,,"살리지 못한다면, 낫게 하지 못한다면 적어도 고통스럽지 않게 해주기 위해 최선을 다하는 의사들의 이야기, 우리 몸을 괴롭히는 통증의 원인을 마치 범인 잡는 수사관처럼 찾아내는 통증의학과 의사들의 이야기. 통증의학과를 배경으로 원인을 알 수 없는 급성·만성통증으로 고통받는 환자들의 이야기가 미스터리한 통증의 원인을 찾는 과정을 마치 범인을 쫓듯 수사물처럼 흥미진진하게 그려낸다.",의사요한
178,,8.7,https://image.tmdb.org/t/p/original/gsCZBX3cIqumypDgVQLOnSEau2K.jpg,,,,MBC,b'\x00',2019-11-26 15:00:00,https://image.tmdb.org/t/p/original/rAlx5wWWRm9i6BeXQISepD1mfkY.jpg,95212,,"꽃미남 혐오증이 생긴 여자와 외모 집착증이 있는 남자, 하자가 있는 그들의 편견을 극복해나가는 과정을 담은 로맨틱 코미디 드라마. 잘생긴 남자를 가장 싫어하는 서연. 우연히 ‘꽃미남 재벌 3세’ 강우와 마주쳤다. 그런데 이 둘, 구린 내 나는 악연이 있다?",하자있는 인간들
179,,8.261,https://image.tmdb.org/t/p/original/1LVlxXij8qigNzh5zfM9MdoBv7q.jpg,,,,KBS2,b'\x00',2002-01-13 15:00:00,https://image.tmdb.org/t/p/original/azS7WUisS4Ay4cPqF8rlJiIo0Sx.jpg,12539,,"고등학교 시절, 서로의 첫사랑인 준상과 유진. 하지만 준상이 사고로 죽게 되고 10년 후 유진은 과거 준상의 라이벌인 상혁과 약혼을 한다. 그러나 돌연 준상과 똑같은 외모를 가진 민형이 나타난다.",겨울연가
180,,8.318,https://image.tmdb.org/t/p/original/dJJ8yPGJ9HtMReHbAz0ri9p6Kxf.jpg,,,,iQiyi,b'\x00',2021-04-29 15:00:00,https://image.tmdb.org/t/p/original/piqh6hAjmQWbFlJQOCf8vw7Ysek.jpg,122978,,세계적인 K팝 스타 후준과 그의 공식 안티팬으로 낙인 찍힌 잡지사 기자 이근영이 24시간 밀착 리얼리티 프로그램을 찍게 되면서 겪게 되는 티격태격 앙숙 로맨스,그래서 나는 안티팬과 결혼했다
181,,7.842,https://image.tmdb.org/t/p/original/cGo6zneYqHppIxotsADM98bw5IZ.jpg,,,,Netflix,b'\x00',2021-05-13 15:00:00,https://image.tmdb.org/t/p/original/drEK6iGpzQBzFCmiT5KiG3s8ktO.jpg,96571,,"사람이 세상을 떠나도, 그들의 물건은 남는다. 거기엔 생전의 삶이 깃들어 있다. 아스퍼거 증후군이 있는 청년과 출소한 그의 삼촌. 세상에 대해 일말의 기대도 없이 살아온 두 유품정리사가 고인의 못다 말한 이야기를 듣는다.",무브 투 헤븐: 나는 유품정리사입니다
182,,7.2,https://image.tmdb.org/t/p/original/x4aOlHVSV8tUNLbFYEpzmkn9PYU.jpg,,,,JTBC,b'\x00',2013-08-04 15:00:00,https://image.tmdb.org/t/p/original/gq8j27c1UfKlN2VfbX9oHJZyvJM.jpg,64826,,운명이 뒤바뀐 두 여자와 모든 것을 다 가진 한 남자가 진정성을 찾아가는 과정을 그리는 작품,그녀의 신화
183,,7.6,https://image.tmdb.org/t/p/original/gDPFpRfyYxynniukcZXGGB6ELWX.jpg,,,,tvN,b'\x00',2018-05-11 15:00:00,https://image.tmdb.org/t/p/original/3htICE9fyI9zsgSIBUAZQGcxgzj.jpg,78796,,"인권변호사인 엄마의 죽음을 눈앞에서 목도한 후, 엄마의 복수가 ‘생의 목적’이자 ‘절대 미션’이 되어버린 소년, 봉상필. 절치부심 18년을 준비해온 복수! 최고의 승소율을 자랑하는 변호사가 된 상필이 ‘기성(綺城)’으로 내려가면서 이 드라마는 시작된다. 여름 안개처럼 고요하고 정갈한 얼굴을 하고 있지만 그 어떤 쾌도로도 베지 못하는 비단의 도시. 판사, 검사, 언론, 정치인이 모두 결탁한 거대한 악의 블랙홀. 기성! 그 부패하고 철통같은 커넥션의 정점에 도사리고 있는 거악(巨惡) 차문숙을 상대로, 절대 불가능할 것만 같던 복수를 완성해 나가는 여정에서 상필은 자신이 진정으로 원한 것이 실은 복수를 꿈꾸지 않아도 되는 정의로운 세상이었음을 깨닫게 된다. 법 대신 주먹을 쓰던 무법(無法) 변호사가 자신의 인생을 걸고 절대 권력에 맞서 싸우며 진정한 무법(武法) 변호사로 성장해가는 거악소탕 법정활극.",무법 변호사
184,,6.933,https://image.tmdb.org/t/p/original/wz0ebnk7S0B65yOB8b3Xd69yhM3.jpg,,,,tvN,b'\x00',2022-05-31 15:00:00,https://image.tmdb.org/t/p/original/5fXv4rPZRc7zFrskfiAHiWRRqsx.jpg,138251,,"13년의 설계, 인생을 건 복수. 대한민국 0.1%를 무너뜨릴 가장 강렬하고 치명적인 고품격 격정멜로 복수극",이브
185,,7.609,https://image.tmdb.org/t/p/original/hmhg7yKytfCYMUybXVXzisq8XZZ.jpg,,,,MBC,b'\x00',2015-03-17 15:00:00,https://image.tmdb.org/t/p/original/acDDDS8XHbBZ5gF916geAEjtsSn.jpg,62244,,한때 '날라리'였던 젊은 엄마가 다시 고등학생이 돼 한국 교육의 문제점을 정면으로 마주하면서 헤쳐나가는 통쾌활극,앵그리맘
186,,8.083,https://image.tmdb.org/t/p/original/3N6effQUWb64LeWUflfiB59BXNW.jpg,,,,MBC,b'\x00',2020-03-17 15:00:00,https://image.tmdb.org/t/p/original/uQhpgk9Gy0GiWisb3Y8Vmunhx8j.jpg,99477,,"과잉 기억 증후군으로 1년 365일 8760시간을 모조리 기억하는 남자와 삶의 중요한 시간을 망각해버린 여자, 같은 상처를 가진 두 사람이 운명처럼 만나 서로를 사랑하게 되는 이야기를 담은 로맨스 휴먼 멜로 드라마. HBN 뉴스 라이브 앵커 이정훈(김동욱). 라이징 스타 배우 여하진(문가영). 전혀 다른 두 사람의 만남이 시작된다! 영화 홍보차 뉴스 라이브에 초대받게 된 하진. 예측불가! 그녀의 돌발행동으로 인해 정훈은 난감한 상황에 놓이게 되는데...",그 남자의 기억법
187,,8.1,https://image.tmdb.org/t/p/original/d7LsIZcoyr8C7llUaB45QCxHPXx.jpg,,,,MBC,b'\x00',2018-05-13 15:00:00,https://image.tmdb.org/t/p/original/w3vY4iqn1Go7zsoRCKqRfGXTPDq.jpg,79070,,"모든 접촉은 흔적을 남긴다! 범죄에도, 그리고 인생에도. 그리하여 완전 범죄란 없다. 그러나 그들의 공조는 완전하다. 피해자를 부검하는 괴짜 법의학자와 가해자를 수사하는 초짜 검사의 아주 특별한 공조가 펼쳐진다. 완벽주의에 괴팍한 성격을 가진 법의학자인 백범과 포토메모리 능력을 가졌지만 허당미 가득한 검사 은솔의 공조 수사를 다룬 드라마.",검법남녀
188,,0.0,https://image.tmdb.org/t/p/original/iM8MEBnclah1oYpwVNljDc9OdEj.jpg,,,,tvN,b'\x00',2020-12-11 15:00:00,https://image.tmdb.org/t/p/original/7iGhlgpoUr7GddxAioxffROrWlZ.jpg,114565,,"전 세계 곳곳을 온택트로 둘러보며 각 나라의 명소를 살펴보고, 다양한 관점에서 우리가 몰랐던 세계의 역사를 파헤치는 프로그램",벌거벗은 세계사
189,,8.7,https://image.tmdb.org/t/p/original/buLTIMHGzUOIgskUzqg7WML4vcV.jpg,,,,MBC,b'\x00',2006-11-05 15:00:00,https://image.tmdb.org/t/p/original/maYp8s3vQtVeHTrI4hglL0TuN4g.jpg,3729,,3대가 모여 사는 가족의 일상을 코믹하게 다룬 시트콤,거침없이 하이킥
190,,7.3,https://image.tmdb.org/t/p/original/xjWnfpnYQHyvhpFeaXLqkqGt5eQ.jpg,,,,YouTube,b'\x00',2022-07-21 15:00:00,https://image.tmdb.org/t/p/original/y6Zkwy9hawUm85TmB8N97gR4Etu.jpg,204694,,"흉내내고, 따라하는 ‘미믹(MIMIC)’이 판을 치는 예술고등학교에서 ‘진짜’가 되기 위한 치열한 생존기를 그린 하이틴 드라마",미미쿠스
191,,7.733,https://image.tmdb.org/t/p/original/nJP1eiOjjeDdjpRReZVCsCois59.jpg,,,,KBS2,b'\x00',2017-05-21 15:00:00,https://image.tmdb.org/t/p/original/u6N8Uv5j7P0xi8y88db7ab8qcuL.jpg,70813,,"세상이 보기엔 부족한 스펙 때문에 마이너 인생을 강요하는 현실 속에서도, 남들이 뭐라던 '마이웨이'를 가려는 마이너리그 청춘들의 골 때리는 성장로맨스를 담은 드라마",쌈 마이웨이
192,,8.086,https://image.tmdb.org/t/p/original/lOluFMXTGaXbdwuLd003odAwfqf.jpg,,,,MBC,b'\x00',2015-01-06 15:00:00,https://image.tmdb.org/t/p/original/jb36rbnVACapNqozT33CFcEYEOf.jpg,62266,,일곱 개의 인격을 가진 다중 인격 재벌 3세와 그의 비밀 주치의가 된 레지던트 1년차 여의사의 힐링 로맨스 드라마.,"킬미, 힐미"
193,,7.981,https://image.tmdb.org/t/p/original/2PgpZpQ6sGz9okzA8zFnP8jSHvO.jpg,,,,SBS,b'\x00',2012-05-25 15:00:00,https://image.tmdb.org/t/p/original/xAOwP9Y7X45L7n5F9BQEkudL6Hh.jpg,43135,,"'꽃중년' 네 남자와 설레는 로맨스가 그리운 네 여자의 좌충우돌 로맨틱 코미디 드라마다.

",신사의 품격
194,,7.9,https://image.tmdb.org/t/p/original/aYagJuQhXpeuq9PEc5ktrk9eukc.jpg,,,,MBC,b'\x00',2006-01-10 15:00:00,https://image.tmdb.org/t/p/original/6igzmvshVazvXuUXzRhAqdiLTrk.jpg,5279,,"인기만화 '궁'을 원작으로, 평범한 신분의 여고생 채경이 할아버지끼리의 약속 때문에 왕위 계승자인 세자 이신과 정략 결혼을 하면서 벌어지는 이야기. 인화 14년, 현황제의 병이 위독해지자, 태후는 아직 고교생인 황태자 신에게 미리 정해둔 배필과 혼례를 치룰 것을 명한다. 신은 비밀여자친구인 무용과 민효린에게 청혼을 하지만 이를 장난으로 받아들인 효린은 발레리나로서의 성공이 우선이라며 신의 청혼을 거절한다. 한편 잘못 선 빚보증으로 최악의 경제위기 속에 있던 대한민국 평범 고교생 채경의 집은 황실로부터 정혼사실을 통보받고는 일대소동이 벌어진다. 허풍인 줄만 알았던 할아버지의 유언이 사실이었던 것이다. 이미 황태자로서 개인의 삶이란 없다는 것을 잘 아는 신은 누구와 결혼하든 상관없다며 창덕궁 독립과 익위사 축소를 조건으로 평범 고교생인 채경과의 결혼을 담담하게 받아들이기로 한다. 학교에서 우연히 신의 청혼장면을 목격한 적 있던 채경은 정략결혼은 말도 안되는 일이라며 결혼무효를 부르짖는다. 이때 채경의 집으로 들이닥친 채권자들, 온 집안에 빨간 딱지를 붙여놓는데...",궁
195,,8.217,https://image.tmdb.org/t/p/original/3Ujyp6wzwcfPp76K7XqP5CYYxPE.jpg,,,,MBC,b'\x00',2007-07-01 15:00:00,https://image.tmdb.org/t/p/original/9QysOR7TtNOXeuiNorPdc790Eji.jpg,3215,,"버스를 타고 가다 보면 높은 빌딩 앞을 지나가는 사람들이 매우 작고 초라해 보인다. 하지만 그 빌딩을 만든 것도, 그 빌딩 속에서 꿈과 희망을 이뤄 가는 것도 사람들이 아닌가? 자칫 삭막해 보이기 쉬운 도시. 그 도시를 풍요롭게 하고 따뜻하게 하는 건 꿈과 희망을 향해 가는 사람의 땀과 웃음일 것이다. 작은 바늘 땀 하나하나가 커다란 작품을 이루는 십자수처럼 사람들의 행생한 삶이 도시 곳곳을 알알이 채우고 있다. 결코 평범하지 않고 그 누구도 소흘히 할 수 없는 우리네 굴곡진 삶. 그중에서도 초록빛 청춘들의 사랑과 꿈을 그리는 희망찬 이야기다.",커피프린스 1호점
196,,8.6,https://image.tmdb.org/t/p/original/wTJbMpP7VZyRyiH4mhfqGYWf8pQ.jpg,,,,KBS2,b'\x00',2018-06-03 15:00:00,https://image.tmdb.org/t/p/original/5gRKiZMN49TICCRP0pjaLKYJNWK.jpg,72548,,"""너도 인간이니?""라고 묻고 싶은 세상, 인간보다 더 인간다운 인공지능 로봇 남신Ⅲ와 열혈 경호원 강소봉이 펼치는 대국민 인간사칭 프로젝트",너도 인간이니?
197,,8.065,https://image.tmdb.org/t/p/original/9HhDEVpRBIbFUI51YdEUu5vyPyl.jpg,,,,KBS2,b'\x00',2019-05-21 15:00:00,https://image.tmdb.org/t/p/original/zv1pPICsVmPuiWvfigy2eslWfrE.jpg,88974,,"사랑 한 톨 없는 독한 발레리나 이연서와 낙천주의 사고뭉치 천사 단의 이야기를 그린 예측불가 판타스틱 천상 로맨스. 완벽한 존재인 천사가 불완전한 인간이 되고 싶어지는 과정을 통해 사람이, 사람으로서 지향해야 할 ‘인간성’ 이란 무엇인지를 다시금 되짚으려 한다. 그것은 사랑. 차가운 마음의 여자와 미숙하고 철없는 천사가 만나  뜻밖의 비극과 험난한 고비 앞에서 오직 상대를 위해 모든 걸 내어놓는 숭고한 선택임을 이야기해보려 한다. 그 끝이 어찌 될지라도, 그렇게 사랑하는 자들은 서로에게 천사가 되어줄 수 있음을 꿈꿔보려 한다. 여기, 춥고 가혹한 현실 속에 판타스틱한 사랑을 꿈꾸는 이들의 마음을 건드릴 단 하나의 기적이 내린다.","단, 하나의 사랑"
